anime_id,name,genre,type,episodes,rating,members,name-ru,src,srcset
30925,gatchamancrowdsinsight:inbound,"Adventure, Sci-Fi",ONA,1,7.11,14786,Гатчамен: Общество — Озарение. Прибытие,https://desu.shikimori.me/uploads/poster/animes/30925/preview_alt-625a4ac2d79468ac91926435a1c1f567.jpeg,https://desu.shikimori.me/uploads/poster/animes/30925/preview_alt_2x-567bfe55dd1876ebfd30d1d775625dca.jpeg
10947,ghostintheshell:standalonecomplex-thelaughingman-tachikomanohibi,"Comedy, Mecha, Sci-Fi",Special,1,7.11,3444,,,
32607,gi(a)rlishnumber,Slice of Life,TV,12,7.11,35072,Девчачий номер,https://desu.shikimori.me/uploads/poster/animes/32607/preview_alt-433ac44bfb33704ca2b612440dccdf34.jpeg,https://desu.shikimori.me/uploads/poster/animes/32607/preview_alt_2x-60e63b976b1de111f4c3368cc27f9074.jpeg
10504,gosickrecap,"Historical, Mystery, Shounen",Special,1,7.11,8792,,,
14653,hayatenogotoku!can'ttakemyeyesoffyou,"Comedy, Harem, Parody, Shounen",TV,12,7.11,31435,Боевой дворецкий Хаятэ: Не могу оторвать от вас глаз!,https://desu.shikimori.me/uploads/poster/animes/14653/preview_alt-54bfb47c2938aa9e3b3fbefc70675083.png,https://desu.shikimori.me/uploads/poster/animes/14653/preview_alt_2x-9bccb344f4c3b194ec7be28186bcb4e2.png
6554,kawanohikari,"Adventure, Kids",Special,1,7.11,806,Речной свет,https://desu.shikimori.me/uploads/poster/animes/6554/preview_alt-4352cc9d5846cabc02e73d01d38be785.jpeg,https://desu.shikimori.me/uploads/poster/animes/6554/preview_alt_2x-a111c198004b18129f2de9b208a3e3d2.jpeg
2157,koutetsushinjeeg,"Mecha, Sci-Fi",TV,13,7.11,3627,Стальной Джиг (2007),https://desu.shikimori.me/uploads/poster/animes/2157/preview_alt-662715797cab0fe27605e1f3eece79da.jpeg,https://desu.shikimori.me/uploads/poster/animes/2157/preview_alt_2x-94d55f7626c3212bbc4165bd07c5ddd1.jpeg
31233,lushidai,"Action, Adventure, Comedy, Game, Parody",ONA,14,7.11,1762,Эпоха Лиги Легенд: Время Лу,https://desu.shikimori.me/uploads/poster/animes/31233/preview_alt-ca5ba23b5932f431b4265fa6b9531787.jpeg,https://desu.shikimori.me/uploads/poster/animes/31233/preview_alt_2x-96db3bd071172dcee490940aa2ab3ed9.jpeg
1421,lupiniii:hemingwaypapernonazo,"Action, Adventure, Comedy, Mystery, Shounen",Special,1,7.11,2819,Люпен III: Бумаги Хемингуэя,https://desu.shikimori.me/uploads/poster/animes/1421/preview_alt-2756d3dce47c983a6e661b2df06cebdf.jpeg,https://desu.shikimori.me/uploads/poster/animes/1421/preview_alt_2x-6fc716b8b1994554a2da10c817852294.jpeg
20141,lupiniii:princessofthebreeze-kakusaretakuuchuutoshi,"Action, Adventure, Comedy, Shounen",Special,1,7.11,2083,Книжник-скелет Хонда OVA,https://desu.shikimori.me/uploads/poster/animes/38527/preview_alt-dfa0c748fbc9d7375a92f3ed26660f15.jpeg,https://desu.shikimori.me/uploads/poster/animes/38527/preview_alt_2x-914814e9e8ba059ef86df634c8680e4d.jpeg
157,mahousenseinegima!,"Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School, Shounen, Super Power, Supernatural",TV,26,7.11,76253,Волшебный учитель Нэгима!,https://desu.shikimori.me/uploads/poster/animes/157/preview_alt-14183a631f82863a50c8fce569b7f59f.jpeg,https://desu.shikimori.me/uploads/poster/animes/157/preview_alt_2x-9cdacc86292fb5259ba4cec28122038d.jpeg
796,mahoujingurugurumovie,"Adventure, Comedy, Fantasy, Magic, Shounen",Movie,1,7.11,826,Волшебный круг Гуру-Гуру. Фильм,https://desu.shikimori.me/uploads/poster/animes/796/preview_alt-613084ae8db56ef1972218c7d50b7601.jpeg,https://desu.shikimori.me/uploads/poster/animes/796/preview_alt_2x-c00454bf5f3f1fc7454c7686b29229f4.jpeg
3837,mashineiyuudenwataru,"Adventure, Comedy, Mecha, Sci-Fi, Shounen",TV,45,7.11,956,Маленькие спасатели,https://desu.shikimori.me/uploads/poster/animes/3837/preview_alt-bef1f8bb186c4588b98649a67495007a.jpeg,https://desu.shikimori.me/uploads/poster/animes/3837/preview_alt_2x-b58c2690a1fc1988418602668b3ccb43.jpeg
521,mermaidmelodypichipichipitch,"Adventure, Comedy, Magic, Romance, Shoujo",TV,52,7.11,32296,Чебурашка,https://desu.shikimori.me/uploads/poster/animes/9340/preview_alt-6d13f9c056d2face5a16d05da68e62af.jpeg,https://desu.shikimori.me/uploads/poster/animes/9340/preview_alt_2x-ca5deeed3346721615a1fb03bfbc3eb9.jpeg
6946,mudazumonakikaikaku:thelegendofkoizumi,"Comedy, Game, Parody, Seinen",OVA,3,7.11,8682,Реформирование без потери времени: Легенда о Коидзуми,https://desu.shikimori.me/uploads/poster/animes/6946/preview_alt-8d30db849b3e861fd71ce2fde3d50287.jpeg,https://desu.shikimori.me/uploads/poster/animes/6946/preview_alt_2x-78dc480abf4f21fb0e5e3be30e31c323.jpeg
10659,narutosoyokazedenmovie:narutotomashintomitsunoonegaidattebayo!!,"Action, Comedy, Martial Arts, Shounen, Super Power",Movie,1,7.11,25174,Наруто: Джин и три желания!,https://desu.shikimori.me/uploads/poster/animes/10659/preview_alt-d35ff68747d446ec176648f7620b3bfa.jpeg,https://desu.shikimori.me/uploads/poster/animes/10659/preview_alt_2x-a9802afa4dd40f8a3722993fe5e41681.jpeg
3424,porphynonagaitabi,"Drama, Historical, Kids, Slice of Life",TV,52,7.11,1335,Долгое путешествие Порфи,https://desu.shikimori.me/uploads/poster/animes/3424/preview_alt-a937a6c9fc4f50ecba471581f70723e6.jpeg,https://desu.shikimori.me/uploads/poster/animes/3424/preview_alt_2x-909c0ab271ad4b26bf5aa1ed20aff707.jpeg
941,renkinsan-kyuumagical?pokaan,"Comedy, Ecchi, Magic, Parody, Vampire",TV,12,7.11,17273,Магический Покан,https://desu.shikimori.me/uploads/poster/animes/941/preview_alt-51e194627a5bd44d805fd8ca6f06f458.jpeg,https://desu.shikimori.me/uploads/poster/animes/941/preview_alt_2x-963d0404eccf844bc64c23e28cd6b68f.jpeg
2713,rockman.exebeast+,"Action, Adventure, Game, Mecha, Sci-Fi, Shounen",TV,26,7.11,3224,Воин Мегамен: Зверь+,https://desu.shikimori.me/uploads/poster/animes/2713/preview_alt-cf71fc0b3f8cac7e375494e1de528a40.jpeg,https://desu.shikimori.me/uploads/poster/animes/2713/preview_alt_2x-fa4b7b993a440941abb0754242319bb1.jpeg
11487,sekiranungraffiti,Music,Music,1,7.11,4014,,,
23233,shinmaimaounotestament,"Action, Demons, Ecchi, Fantasy, Harem, Romance",TV,12,7.11,172321,По велению адской сестры,https://desu.shikimori.me/uploads/poster/animes/23233/preview_alt-eea0a1a7bea6bde606c6fcb3c990213f.png,https://desu.shikimori.me/uploads/poster/animes/23233/preview_alt_2x-6f315ce4d51cfd50344895db2aef0112.png
32105,souseinoonmyouji,"Action, Fantasy, Shounen, Supernatural",TV,50,7.11,128869,Две звезды оммёдзи,https://desu.shikimori.me/uploads/poster/animes/32105/preview_alt-106f58b40ccbd188b75baf5151d06065.jpeg,https://desu.shikimori.me/uploads/poster/animes/32105/preview_alt_2x-32ce446890c92658d307f8a48858471a.jpeg
1857,taiyounomokushiroku:aspiritofthesun,"Drama, Sci-Fi",Special,2,7.11,1433,Дух Солнца,https://desu.shikimori.me/uploads/poster/animes/1857/preview_alt-5d6661a047f9ec5b79f5337404b2ae4d.jpeg,https://desu.shikimori.me/uploads/poster/animes/1857/preview_alt_2x-f183f27881a3c0300c26c39cb7cffee3.jpeg
7014,tezukaosamunobuddha:akaisabakuyo!utsukushiku,"Drama, Historical, Military, Supernatural",Movie,1,7.11,4812,Будда Осаму Тэдзуки: Пустыня красная~ как ты прекрасна!,https://desu.shikimori.me/uploads/poster/animes/7014/preview_alt-d82520258177b57e9c42582b55c58bda.jpeg,https://desu.shikimori.me/uploads/poster/animes/7014/preview_alt_2x-ab6163c600129cd85425a3501fc52397.jpeg
20969,tezukaosamunobuddha:owarinakitabi,"Drama, Historical, Supernatural",Movie,1,7.11,1468,Тыквенное вино,https://desu.shikimori.me/uploads/poster/animes/3159/preview_alt-5f03fcfa0e361293bdc139ca87eb7f62.jpeg,https://desu.shikimori.me/uploads/poster/animes/3159/preview_alt_2x-b6be9a8ab2b6aaf5d5c2f956bc216630.jpeg
27509,toarumajutsunoindex10thanniversarypv,"Action, Comedy, Magic, Sci-Fi, Super Power",Special,1,7.11,5052,,,
5955,toarumajutsunoindex-tan,"Comedy, Parody",Special,2,7.11,32949,Железобетонная семейка Ураясу,https://desu.shikimori.me/uploads/poster/animes/2716/preview_alt-a41f6a5a1f98d8292dcf46260c0b71fd.jpeg,https://desu.shikimori.me/uploads/poster/animes/2716/preview_alt_2x-e6f69ac0abf806fe0a5ba2e185b82152.jpeg
3754,tongariboushinomemole,"Fantasy, Magic, Shoujo",TV,50,7.11,1009,Крошка Мемоль,https://desu.shikimori.me/uploads/poster/animes/3754/preview_alt-5479eb5422d60ac621281706d6f1c78f.jpeg,https://desu.shikimori.me/uploads/poster/animes/3754/preview_alt_2x-e890c59b89b3e69058fcace20d2089b5.jpeg
3072,uchuusenkanyamato:kanketsu-hen,"Action, Adventure, Drama, Military, Sci-Fi, Space",Movie,1,7.11,1609,Космический линкор Ямато: Финал,https://desu.shikimori.me/uploads/poster/animes/3072/preview_alt-f35738be626429298ffa3c1ecb69b0a9.jpeg,https://desu.shikimori.me/uploads/poster/animes/3072/preview_alt_2x-1a222196cdc8b9b22b3eb4e2bc9bfc7f.jpeg
1514,ufoprincessvalkyrie3:seiresetsunohanayome,"Comedy, Magic, Romance, Sci-Fi",OVA,6,7.11,4764,Неземная принцесса Валькирия 3,https://desu.shikimori.me/uploads/poster/animes/1514/preview_alt-00d52f3ea125beeb2ef3939b09d2e565.jpeg,https://desu.shikimori.me/uploads/poster/animes/1514/preview_alt_2x-002694c07b3b6a2a4a8ee25cf4d48470.jpeg
15933,vassalord.,"Action, Comedy, Fantasy, Mystery, Shounen Ai, Supernatural, Vampire",OVA,1,7.11,15114,Ведьма за работой OVA,https://desu.shikimori.me/uploads/poster/animes/22117/preview_alt-ff53055c4639fc4abcb2a6920cf3a3dc.jpeg,https://desu.shikimori.me/uploads/poster/animes/22117/preview_alt_2x-bf93679f113df9f026ae0fa721367b60.jpeg
5342,asuracryin',"Action, Mecha, Supernatural",TV,13,7.1,68608,Плач Асуры,https://desu.shikimori.me/uploads/poster/animes/5342/preview_alt-50d0c25bdf3eea94b7e84f2e99026622.png,https://desu.shikimori.me/uploads/poster/animes/5342/preview_alt_2x-dc2c064d6cf8af6c15a23ba4ec599a6e.png
596,chobits:chibits,"Comedy, Romance",Special,1,7.1,35513,Чобиты: Чибиты,https://desu.shikimori.me/uploads/poster/animes/596/preview_alt-7cf40c3eb292c3183c507cce34e56615.jpeg,https://desu.shikimori.me/uploads/poster/animes/596/preview_alt_2x-3fd694f84a1ce383155631867ceee428.jpeg
1953,codegeass:hangyakunolelouchpicturedrama,"Comedy, School, Slice of Life",Special,9,7.1,33004,Код Гиас: Восставший Лелуш — Спецвыпуски,https://desu.shikimori.me/uploads/poster/animes/1953/preview_alt-92ef24a836ed684585469063d5b02cbe.jpeg,https://desu.shikimori.me/uploads/poster/animes/1953/preview_alt_2x-84f9d820c4f2fdf9e05844d215b228df.jpeg
930,densetsukyojinideon,"Drama, Mecha, Sci-Fi, Space",TV,39,7.1,5517,,,
859,digimonsavers,"Adventure, Comedy, Drama, Fantasy, Shounen",TV,48,7.1,41021,Красные туфельки и семь гномов,https://desu.shikimori.me/uploads/poster/animes/48305/preview_alt-1abce0364abc336754c4b06ccb0cb9f2.png,https://desu.shikimori.me/uploads/poster/animes/48305/preview_alt_2x-bf354aed123fe87b2442dd10c7d3b196.png
3032,digimontamers:boukensha-tachinotatakai,"Adventure, Drama, Sci-Fi, Shounen",Movie,1,7.1,12676,Люпен III: Семидневная рапсодия,https://desu.shikimori.me/uploads/poster/animes/4851/preview_alt-2981ad85082105232846d0c8d3ca5fa7.jpeg,https://desu.shikimori.me/uploads/poster/animes/4851/preview_alt_2x-66894a9fb98a391b88ae52f2c9e24a60.jpeg
2630,doraemonmeetshattoritheninja,"Comedy, Kids, Sci-Fi, Shounen",Special,1,7.1,729,Дораэмон встречает ниндзя Хаттори,https://desu.shikimori.me/uploads/poster/animes/2630/main_alt-587c5aaeae42226fe7807a7b7bd1f7a4.jpeg,https://desu.shikimori.me/uploads/poster/animes/2630/main_alt_2x-a2c7f67a54e3d986a9d2b6b6fb37220f.jpeg
116,elhazard:thewanderers,"Adventure, Comedy, Fantasy, Romance",TV,26,7.1,9289,Эль-Хазард: Странники,https://desu.shikimori.me/uploads/poster/animes/116/preview_alt-c56263be701078558b92b20b20a8139f.jpeg,https://desu.shikimori.me/uploads/poster/animes/116/preview_alt_2x-e3e3cdba806a446fc80af56d856f2cbc.jpeg
18001,freezingvibration,"Action, Drama, Ecchi, Harem, Martial Arts, Military, Romance, Sci-Fi, Seinen",TV,12,7.1,79298,Заморозка: Вибрация,https://desu.shikimori.me/uploads/poster/animes/18001/preview_alt-ccb961ef09cf13efa4ecbb035e84565d.jpeg,https://desu.shikimori.me/uploads/poster/animes/18001/preview_alt_2x-42d8e8adc8e3e01e99782b5144339eee.jpeg
13411,guiltycrown:lostchristmas,"Action, Drama, Sci-Fi, Super Power",OVA,1,7.1,51604,,,
2389,kagakuninja-taigatchaman,"Action, Adventure, Sci-Fi, Shounen",TV,105,7.1,4802,Команда учёных-ниндзя Гатчамен,https://desu.shikimori.me/uploads/poster/animes/2389/preview_alt-528ecc9680e2ec00e83f5a0eb8962dfa.jpeg,https://desu.shikimori.me/uploads/poster/animes/2389/preview_alt_2x-77c66e0153c63e020f357723c6ceffef.jpeg
33740,katekyohitmanreborn!xldlivespecial,"Shounen, Super Power",Special,1,7.1,4371,Репетитор-киллер Реборн! x Эль Драйв,https://desu.shikimori.me/uploads/poster/animes/33740/preview_alt-e27a778652c6095716f5f3ca2e00a5c7.jpeg,https://desu.shikimori.me/uploads/poster/animes/33740/preview_alt_2x-84f3a8bb226718246a4626330f270da7.jpeg
11355,"konodanshi,uchuujintotatakaemasu.","Action, Fantasy, Shounen Ai, Super Power, Supernatural",OVA,1,7.1,12732,,,
1184,lostuniverse,"Adventure, Comedy, Drama, Sci-Fi, Shounen, Space",TV,26,7.1,9293,В поисках приключений,https://desu.shikimori.me/uploads/poster/animes/3185/preview_alt-3660be70075271cb46388268807e78d6.jpeg,https://desu.shikimori.me/uploads/poster/animes/3185/preview_alt_2x-021bda5dece9ab21cdd2625af49bbbf3.jpeg
3484,maisonikkoku:prelude-meguruharunosakuranoyouni...,"Comedy, Drama, Romance",Special,1,7.1,1672,Доходный дом Иккоку: Пролог,https://desu.shikimori.me/uploads/poster/animes/3484/main_alt-53cffafa9cc92a5a49277bff8339238b.jpeg,https://desu.shikimori.me/uploads/poster/animes/3484/main_alt_2x-7601bdda340c4bb4755b9a80ae8cfc99.jpeg
3313,montanajones,"Adventure, Comedy",TV,52,7.1,784,Монтана Джонс,https://desu.shikimori.me/uploads/poster/animes/3313/preview_alt-489ed68586ffa13d39c649d2fba6851f.jpeg,https://desu.shikimori.me/uploads/poster/animes/3313/preview_alt_2x-e47ef7f7ef20bdfcad856af8ebcbb96c.jpeg
8234,muumin,"Adventure, Comedy, Fantasy, Slice of Life",TV,65,7.1,2090,Muumin,https://desu.shikimori.me/uploads/poster/animes/8234/preview_alt-a4b3ccdaedb10f85cfa4d5a27395d6f4.jpeg,https://desu.shikimori.me/uploads/poster/animes/8234/preview_alt_2x-3a15969739a1e641bf796317991d0e95.jpeg
1869,nanarecaps,"Comedy, Drama, Music, Romance, Shoujo, Slice of Life",Special,3,7.1,11447,Нана: Рекапы,https://desu.shikimori.me/uploads/poster/animes/1869/preview_alt-7c5089ecda1f60befc41302c005b7bab.jpeg,https://desu.shikimori.me/uploads/poster/animes/1869/preview_alt_2x-45d0011c2c04c897184f0667c3d0f5b6.jpeg
525,otogizoushi,"Adventure, Drama, Fantasy, Historical",TV,26,7.1,10591,Отогидзоси,https://desu.shikimori.me/uploads/poster/animes/525/preview_alt-e1546390099c3c80258cc6aee7238df2.jpeg,https://desu.shikimori.me/uploads/poster/animes/525/preview_alt_2x-7eae3d468d6e862ca5268a651b4a5cdc.jpeg
1122,pokemonadvancedgeneration:rekkuunohoumonshadeoxys,"Action, Adventure, Comedy, Fantasy, Kids, Sci-Fi",Movie,1,7.1,45203,,,
4026,pokemondiamond&amp;pearl:giratinatosoranohanatabasheimi,"Action, Adventure, Fantasy, Kids",Movie,1,7.1,32654,,,
6749,princeoftennis:thebandofprincesfilmkickthefuture,"Action, Music",Music,1,7.1,3826,,,
10824,ranma:docomusicvideo,"Comedy, Martial Arts, Music, Slice of Life",OVA,1,7.1,1775,Ранма 1/2: DoCo,https://desu.shikimori.me/uploads/poster/animes/10824/main_alt-346c300d74e44dc6869acd2c8bd1b63e.jpeg,https://desu.shikimori.me/uploads/poster/animes/10824/main_alt_2x-e019d01e8154821c9208c1ee09bbe09d.jpeg
169,shingetsutantsukihime,"Action, Horror, Mystery, Romance, Super Power, Supernatural, Vampire",TV,12,7.1,90713,Повесть о лунной принцессе,https://desu.shikimori.me/uploads/poster/animes/169/preview_alt-a66b1dadbf0de737365eaf1b74ee2af9.jpeg,https://desu.shikimori.me/uploads/poster/animes/169/preview_alt_2x-d3377fa593183497b8ee444f22103b5d.jpeg
342,starshipoperators,"Drama, Military, Sci-Fi, Space",TV,13,7.1,9704,Люпен III: Роковой дракон,https://desu.shikimori.me/uploads/poster/animes/1417/preview_alt-5a08ade88bef070266addcfd680e0bd6.jpeg,https://desu.shikimori.me/uploads/poster/animes/1417/preview_alt_2x-69747cbef7f82e64cf239f8a2ab4a2b9.jpeg
174,tenjoutenge,"Action, Comedy, Ecchi, Martial Arts, School, Shounen, Super Power",TV,24,7.1,103449,Небо и земля,https://desu.shikimori.me/uploads/poster/animes/174/preview_alt-3c13877b437725c7e8cf12578fcfc2a1.jpeg,https://desu.shikimori.me/uploads/poster/animes/174/preview_alt_2x-de3d11a1f1920f2fd46d0116e38a6251.jpeg
5895,tistoumidorinooyayubi,"Historical, Magic",Movie,1,7.1,332,Тисту — зелёные пальчики,https://desu.shikimori.me/uploads/poster/animes/5895/preview_alt-8442d6a0e5e08b9c7064bb9397ded901.png,https://desu.shikimori.me/uploads/poster/animes/5895/preview_alt_2x-9c9f12b157b38d7466507b6715e3ee91.png
1128,ufoprincessvalkyrie2:juunigatsunoyasoukyoku,"Comedy, Romance, Sci-Fi",TV,12,7.1,6249,Неземная принцесса Валькирия 2,https://desu.shikimori.me/uploads/poster/animes/1128/preview_alt-8c7f6e4e4af86ea07724aaff7e4cefc5.jpeg,https://desu.shikimori.me/uploads/poster/animes/1128/preview_alt_2x-8934807cd52477afb4fe95cefd516176.jpeg
4415,worlddestruction:sekaibokumetsunorokunin,"Adventure, Fantasy",TV,13,7.1,34732,Разрушение мира,https://desu.shikimori.me/uploads/poster/animes/4415/preview_alt-cfece8e6ec24e18c0ebbaf3d66747514.jpeg,https://desu.shikimori.me/uploads/poster/animes/4415/preview_alt_2x-5358a976dd4a2b2ecde7f57a2ce5537c.jpeg
1028,aretehime,"Fantasy, Magic",Movie,1,7.09,6042,Сказание об Арслане,https://desu.shikimori.me/uploads/poster/animes/1762/preview_alt-3a0cd7b6b413cecb1775f9c4326d0930.jpeg,https://desu.shikimori.me/uploads/poster/animes/1762/preview_alt_2x-4998c67afeb7ac292e45319de6f5c96c.jpeg
33254,arslansenki(tv)ova,"Adventure, Fantasy, Historical, Shounen",OVA,2,7.08,9823,,,
3620,blueseedomake,"Comedy, Parody",Special,14,7.09,1952,Голубое семя: Экстра,https://desu.shikimori.me/uploads/poster/animes/3620/main_alt-f4699d68d3fce9f7c99c5fba5a675818.jpeg,https://desu.shikimori.me/uploads/poster/animes/3620/main_alt_2x-3af1853eb46dd7c17b2f492ebd09e72f.jpeg
1014,chicchanayukitsukaisugarspecials,"Comedy, Magic, Shoujo, Slice of Life",Special,2,7.09,3902,,,
1311,chobitsrecap,"Comedy, Drama, Ecchi, Romance, Sci-Fi",Special,1,7.09,29986,Чобиты: Рекап,https://desu.shikimori.me/uploads/poster/animes/1311/preview_alt-3269556513ae46891968ba593a340095.jpeg,https://desu.shikimori.me/uploads/poster/animes/1311/preview_alt_2x-68c1e5da9cfa0059581538e1f0b7e028.jpeg
4646,cobratheanimation:thepsycho-gun,"Action, Adventure, Mecha, Sci-Fi, Space",OVA,4,7.09,2843,Космические приключения Кобры: Психоружьё,https://desu.shikimori.me/uploads/poster/animes/4646/preview_alt-cec1c5cb267ed8f11dbc11011a1f1e9c.jpeg,https://desu.shikimori.me/uploads/poster/animes/4646/preview_alt_2x-d54051eb1bc51991faa41920ab57adb1.jpeg
